거래ID,거래처코드,거래처명,신용점수,국가리스크등급,거래금액_USD,결제조건일수,과거연체횟수,누적거래횟수,업력_년,담보여부,수출보험여부,연체여부
TX002034,P072,Meridian Logistics,649,3,48300.0,90,0,51,9.2,0,0,0
TX002035,P061,Harbor Metals,657,2,49000.0,90,1,58,14.6,1,0,0
TX002036,P105,Prime Logistics,502,4,78100.0,90,3,12,2.2,0,0,1
TX002037,P069,Sierra Global,649,2,89500.0,60,1,31,3.8,0,1,0
TX002038,P095,Meridian Trading,813,2,358500.0,30,1,44,20.4,0,1,0
TX002039,P120,Orient Chemicals,647,2,56200.0,60,0,50,12.8,0,1,0
TX002040,P089,Golden Power,806,1,250100.0,30,0,45,25.3,0,0,0
TX002041,P037,Nordic Global,659,3,57400.0,90,1,45,14.0,0,0,1
TX002042,P102,Falcon Power,790,1,313800.0,60,0,49,22.8,0,0,0
TX002043,P068,Cobalt Trading,698,4,234900.0,30,0,21,0.8,1,1,0
TX002044,P096,Prime Materials,792,2,464900.0,60,0,50,22.9,0,0,0
TX002045,P107,Prime Metals,803,2,225800.0,90,0,47,23.2,1,0,0
TX002046,P073,Vega Metals,678,2,127800.0,60,2,23,10.3,0,0,1
TX002047,P107,Prime Metals,771,2,209400.0,30,1,47,23.2,0,1,0
TX002048,P061,Harbor Metals,648,2,55900.0,30,2,58,14.8,0,0,0
TX002049,P079,Golden Agro,669,2,47700.0,90,0,54,13.2,0,0,1
TX002050,P102,Falcon Power,782,1,260500.0,0,0,49,22.6,0,0,0
TX002051,P015,Crest Materials,774,1,515600.0,30,0,34,24.1,1,1,0
TX002052,P049,Orient Trading,498,4,162800.0,60,5,9,6.4,0,1,1
TX002053,P047,Pacific Metals,680,3,112200.0,60,1,11,6.3,1,0,0
TX002054,P089,Golden Power,809,1,362400.0,60,0,45,25.2,0,1,0
TX002055,P118,Pacific Chemicals,791,1,254700.0,60,0,44,26.7,1,0,0
TX002056,P055,Delta Energy,678,3,41100.0,0,2,53,9.6,0,1,0
TX002057,P031,Vega Power,785,2,447200.0,0,1,38,16.4,0,1,0
TX002058,P032,Cobalt Logistics,699,3,60800.0,30,1,23,4.5,1,0,1
TX002059,P061,Harbor Metals,629,2,62000.0,30,2,58,13.9,0,0,0
TX002060,P007,Cairo Grid Co,527,4,197400.0,0,3,19,1.5,0,0,1
TX002061,P112,Orient Materials,812,1,223000.0,60,0,45,23.3,0,1,0
TX002062,P071,Golden Metals,804,1,445800.0,90,0,47,27.0,0,0,0
TX002063,P058,Zenith Logistics,735,3,276800.0,60,0,19,8.1,1,1,0
TX002064,P084,Meridian Metals,770,1,135900.0,30,0,45,24.1,0,1,0
TX002065,P040,Union Power,717,3,120800.0,30,2,15,4.1,1,0,0
TX002066,P016,Aurora Energy,797,1,282700.0,0,0,45,27.5,0,0,0
TX002067,P005,Zenith Trading,616,3,29500.0,0,1,56,18.0,0,0,0
TX002068,P065,Crest Global,689,2,123600.0,30,0,15,13.4,0,1,0
TX002069,P056,Union Agro,693,2,369200.0,30,0,22,8.3,1,1,0
TX002070,P077,Corona Energy,819,2,317000.0,60,0,37,18.7,0,1,0
TX002071,P005,Zenith Trading,629,3,60400.0,60,1,56,18.8,0,0,0
TX002072,P014,Orient Global,800,1,529200.0,90,0,44,18.7,0,0,0
TX002073,P088,Falcon Trading,614,3,38000.0,30,2,43,12.3,0,1,1
TX002074,P063,Prime Agro,482,4,221300.0,60,2,13,1.1,0,0,1
TX002075,P094,Union Chemicals,789,1,743300.0,30,1,48,15.7,1,0,0
TX002076,P054,Golden Global,650,3,33400.0,30,1,58,15.7,0,0,0
TX002077,P064,Zenith Chemicals,661,4,51900.0,60,1,44,7.4,0,1,0
TX002078,P114,Corona Logistics,751,1,355100.0,0,0,52,19.8,1,1,0
TX002079,P106,Prime Industries,720,2,174500.0,0,3,20,8.1,0,0,0
TX002080,P015,Crest Materials,776,1,544300.0,0,0,34,23.6,1,0,0
TX002081,P068,Cobalt Trading,705,4,418100.0,30,0,21,0.5,1,0,0
TX002082,P074,Aurora Logistics,471,5,149400.0,0,3,7,8.1,1,1,1
TX002083,P064,Zenith Chemicals,672,4,36200.0,30,1,44,8.2,0,1,0
TX002084,P113,Meridian Agro,621,3,39100.0,90,1,52,8.7,0,1,0
TX002085,P109,Delta Trading,817,1,240400.0,30,0,40,23.2,1,0,0
TX002086,P005,Zenith Trading,623,3,26400.0,30,1,56,17.7,1,1,0
TX002087,P067,Vega Materials,789,2,367000.0,30,0,51,22.2,0,0,0
TX002088,P117,Falcon Energy,681,2,67300.0,0,1,50,8.0,0,0,0
TX002089,P016,Aurora Energy,809,1,289600.0,60,0,45,27.1,1,1,0
TX002090,P079,Golden Agro,662,2,39000.0,0,0,54,13.2,0,0,0
TX002091,P012,Prime Power,620,2,35600.0,90,0,60,3.9,0,1,0
TX002092,P010,Delta Chemicals,665,3,39400.0,0,0,51,9.9,0,1,1
TX002093,P062,Aurora Industries,674,3,84000.0,60,1,33,8.1,0,0,1
TX002094,P062,Aurora Industries,677,3,73700.0,30,1,33,9.8,1,1,0
TX002095,P075,Marina Industries,616,3,23200.0,30,1,49,11.5,0,1,1
TX002096,P077,Corona Energy,800,2,403000.0,0,1,37,18.8,1,1,0
TX002097,P035,Sierra Materials,640,3,61800.0,0,1,66,9.8,0,0,0
TX002098,P028,Pacific Global,633,2,57900.0,30,1,51,14.1,0,1,0
TX002099,P003,Delta Materials,838,1,442300.0,30,1,41,19.8,0,1,0
TX002100,P014,Orient Global,805,1,359400.0,0,2,44,17.9,0,1,0
TX002101,P102,Falcon Power,784,1,155600.0,30,0,49,21.7,0,0,0
TX002102,P115,Vega Trading,685,2,118600.0,60,1,20,8.2,0,0,0
TX002103,P096,Prime Materials,796,2,983600.0,60,0,50,24.2,0,0,0
TX002104,P095,Meridian Trading,820,2,172200.0,90,1,44,20.3,0,0,0
TX002105,P062,Aurora Industries,693,3,83800.0,60,1,33,8.1,0,1,0
TX002106,P113,Meridian Agro,611,3,36200.0,30,1,52,8.7,0,1,0
TX002107,P013,Orient Logistics,755,2,239400.0,30,0,37,18.4,0,0,0
TX002108,P112,Orient Materials,797,1,322500.0,60,0,45,24.4,0,0,0
TX002109,P097,Marina Chemicals,804,2,309400.0,60,1,35,19.1,0,0,0
TX002110,P073,Vega Metals,701,2,233900.0,90,1,23,9.7,0,0,0
TX002111,P116,Aurora Materials,666,3,43300.0,30,3,55,9.3,1,1,0
TX002112,P092,Falcon Metals,681,2,68000.0,90,1,47,16.3,0,0,1
TX002113,P093,Union Global,855,2,390000.0,30,1,52,20.8,1,1,0
TX002114,P093,Union Global,845,2,297200.0,60,2,52,20.9,0,0,0
TX002115,P117,Falcon Energy,657,2,35700.0,30,1,50,7.9,0,1,0
TX002116,P002,Corona Agro,701,3,150400.0,0,1,25,3.1,0,0,1
TX002117,P114,Corona Logistics,757,1,478700.0,60,0,52,19.2,0,0,0
TX002118,P022,Sierra Metals,854,2,172700.0,30,2,46,21.5,0,0,0
TX002119,P038,Marina Logistics,525,5,105600.0,60,1,14,4.3,0,0,1
TX002120,P006,Harbor Agro,710,3,193200.0,60,0,28,5.5,0,1,0
TX002121,P109,Delta Trading,831,1,271900.0,0,0,40,23.9,0,1,0
TX002122,P085,Pacific Agro,670,3,53300.0,60,1,55,15.8,0,1,1
TX002123,P098,Marina Agro,632,3,51500.0,30,1,57,17.2,1,1,0
TX002124,P006,Harbor Agro,692,3,136800.0,90,0,28,5.3,0,1,1
TX002125,P089,Golden Power,826,1,477900.0,90,0,45,24.6,0,0,0
TX002126,P059,Falcon Materials,701,2,215300.0,0,2,21,9.3,0,0,0
TX002127,P001,Delta Power,726,2,143400.0,30,0,19,3.5,1,0,0
TX002128,P078,Pacific Materials,810,1,283500.0,30,0,37,23.2,1,1,0
TX002129,P045,Meridian Materials,678,4,54400.0,30,1,51,10.5,0,1,0
TX002130,P120,Orient Chemicals,629,2,46600.0,30,0,50,13.0,0,1,0
TX002131,P027,Summit Power,717,3,66600.0,60,0,21,3.3,0,0,0
TX002132,P101,Aurora Agro,695,3,89400.0,0,0,12,7.1,0,1,0
TX002133,P046,Vega Agro,632,4,31200.0,30,0,56,10.7,0,1,1
TX002134,P106,Prime Industries,714,2,148200.0,60,2,20,8.3,0,0,0
TX002135,P051,Union Energy,690,3,69700.0,30,0,51,11.1,0,0,0
TX002136,P059,Falcon Materials,698,2,209000.0,30,2,21,8.5,0,0,0
TX002137,P066,Orient Energy,592,3,49400.0,60,1,54,6.2,0,1,0
TX002138,P110,Meridian Energy,791,1,188200.0,60,1,50,22.3,1,0,0
TX002139,P051,Union Energy,666,3,26400.0,30,1,51,10.7,0,1,0
TX002140,P117,Falcon Energy,681,2,70700.0,30,1,50,8.4,0,1,0
TX002141,P110,Meridian Energy,814,1,388200.0,30,0,50,23.5,1,0,0
TX002142,P120,Orient Chemicals,663,2,77700.0,0,0,50,13.7,0,0,0
TX002143,P107,Prime Metals,780,2,198100.0,0,1,47,22.7,1,1,0
TX002144,P115,Vega Trading,682,2,305000.0,60,0,20,6.9,0,1,0
TX002145,P114,Corona Logistics,743,1,194900.0,0,1,52,19.1,0,1,0
TX002146,P025,Crest Industries,693,2,306300.0,30,0,14,6.0,0,1,0
TX002147,P098,Marina Agro,647,3,51500.0,60,1,57,17.6,0,1,0
TX002148,P010,Delta Chemicals,695,3,54400.0,90,0,51,10.7,0,1,0
TX002149,P016,Aurora Energy,812,1,229300.0,0,0,45,26.8,0,0,0
TX002150,P067,Vega Materials,778,2,250000.0,30,0,51,21.4,0,0,0
TX002151,P056,Union Agro,703,2,221700.0,90,0,22,8.6,0,0,0
TX002152,P067,Vega Materials,800,2,446300.0,0,0,51,21.8,1,0,0
TX002153,P110,Meridian Energy,794,1,217200.0,30,1,50,23.5,0,0,0
TX002154,P031,Vega Power,775,2,319500.0,90,1,38,17.2,0,1,0
TX002155,P116,Aurora Materials,679,3,41200.0,60,3,55,10.8,1,1,0
TX002156,P102,Falcon Power,775,1,352900.0,0,0,49,22.8,1,1,0
TX002157,P019,Cobalt Materials,449,4,88800.0,30,3,4,4.8,0,0,1
TX002158,P020,Corona Materials,676,3,49000.0,90,0,40,15.0,0,0,1
TX002159,P043,Atlas Chemicals,788,2,522800.0,30,1,46,21.5,0,0,0
TX002160,P010,Delta Chemicals,695,3,64300.0,30,0,51,10.5,0,0,0
TX002161,P050,Crest Chemicals,708,2,139800.0,60,1,14,3.0,0,0,1
TX002162,P092,Falcon Metals,664,2,36200.0,60,1,47,16.0,0,0,0
TX002163,P108,Orient Power,670,3,35400.0,30,0,41,12.0,1,0,0
TX002164,P061,Harbor Metals,656,2,63900.0,60,1,58,14.5,1,0,0
TX002165,P015,Crest Materials,775,1,409600.0,60,2,34,24.2,0,1,0
TX002166,P054,Golden Global,648,3,55900.0,30,1,58,17.0,0,0,0
TX002167,P118,Pacific Chemicals,771,1,326300.0,90,0,44,26.4,1,1,0
TX002168,P024,Zenith Energy,689,3,68100.0,60,0,16,8.9,0,1,0
TX002169,P014,Orient Global,804,1,402500.0,0,1,44,18.4,0,0,0
TX002170,P012,Prime Power,646,2,47000.0,0,0,60,4.6,0,0,0
TX002171,P097,Marina Chemicals,815,2,421200.0,60,1,35,19.1,0,0,0
TX002172,P090,Falcon Agro,845,2,399100.0,90,0,36,20.2,0,1,0
TX002173,P033,Delta Industries,693,2,90100.0,30,0,24,5.1,0,0,0
TX002174,P108,Orient Power,684,3,34500.0,60,0,41,11.9,0,1,0
TX002175,P084,Meridian Metals,757,1,389000.0,0,0,45,22.9,1,1,0
TX002176,P045,Meridian Materials,681,4,61100.0,30,1,51,10.4,0,0,0
TX002177,P055,Delta Energy,642,3,32900.0,60,2,53,11.8,0,1,0
TX002178,P017,Lagos Agro Ltd,499,4,89900.0,30,4,7,3.3,1,0,1
TX002179,P070,Crest Metals,828,1,508300.0,30,0,45,23.9,0,1,0
TX002180,P093,Union Global,839,2,374000.0,90,2,52,20.4,0,0,0
TX002181,P110,Meridian Energy,817,1,311100.0,60,0,50,22.2,0,1,0
TX002182,P014,Orient Global,819,1,928700.0,90,0,44,18.3,0,0,0
TX002183,P041,Falcon Industries,625,3,38900.0,30,1,63,6.3,0,0,0
TX002184,P031,Vega Power,746,2,835100.0,0,1,38,16.7,0,1,0
TX002185,P031,Vega Power,767,2,362800.0,60,0,38,16.7,0,0,0
TX002186,P009,Falcon Global,652,3,62000.0,60,1,51,9.0,0,1,0
TX002187,P075,Marina Industries,613,3,39200.0,0,1,49,11.9,1,0,0
TX002188,P059,Falcon Materials,680,2,218600.0,0,2,21,8.6,0,0,0
TX002189,P098,Marina Agro,666,3,46100.0,30,1,57,17.2,1,1,0
TX002190,P002,Corona Agro,702,3,161000.0,30,1,25,3.5,1,0,0
TX002191,P038,Marina Logistics,541,5,81500.0,60,1,14,4.4,0,0,1
TX002192,P022,Sierra Metals,871,2,145700.0,30,1,46,21.8,0,0,0
TX002193,P102,Falcon Power,770,1,349000.0,60,0,49,22.5,0,0,0
TX002194,P055,Delta Energy,689,3,36100.0,0,3,53,10.7,0,1,0
TX002195,P084,Meridian Metals,751,1,342300.0,30,0,45,22.9,0,0,0
TX002196,P022,Sierra Metals,849,2,134600.0,90,1,46,21.9,0,1,0
TX002197,P078,Pacific Materials,806,1,254700.0,0,0,37,23.5,0,0,0
TX002198,P014,Orient Global,813,1,537400.0,60,1,44,18.4,0,1,0
TX002199,P080,Harbor Global,526,4,116600.0,30,3,20,4.7,0,0,1
TX002200,P037,Nordic Global,656,3,40400.0,60,1,45,14.3,0,0,0
TX002201,P098,Marina Agro,638,3,35500.0,0,3,57,17.6,0,1,1
TX002202,P048,Orient Metals,615,2,46100.0,60,2,45,12.1,0,1,0
TX002203,P015,Crest Materials,778,1,568900.0,30,0,34,24.0,1,0,0
TX002204,P007,Cairo Grid Co,521,4,185200.0,30,3,19,1.3,0,1,1
TX002205,P020,Corona Materials,672,3,78700.0,90,0,40,15.0,0,1,1
TX002206,P055,Delta Energy,686,3,60200.0,0,2,53,10.4,0,1,0
TX002207,P061,Harbor Metals,643,2,67200.0,30,1,58,15.0,0,0,0
TX002208,P055,Delta Energy,699,3,27000.0,0,2,53,10.8,0,0,0
TX002209,P041,Falcon Industries,641,3,60100.0,60,2,63,7.4,0,0,1
TX002210,P077,Corona Energy,789,2,378200.0,90,0,37,18.3,1,0,0
TX002211,P015,Crest Materials,772,1,503100.0,60,1,34,24.0,1,1,0
TX002212,P101,Aurora Agro,691,3,147700.0,60,0,12,6.6,0,1,0
TX002213,P014,Orient Global,811,1,182200.0,0,0,44,17.2,0,0,0
TX002214,P089,Golden Power,799,1,191700.0,30,0,45,24.4,0,0,0
TX002215,P095,Meridian Trading,816,2,316800.0,60,1,44,19.9,1,1,0
TX002216,P041,Falcon Industries,601,3,41700.0,60,1,63,6.3,0,0,1
TX002217,P031,Vega Power,766,2,591800.0,0,0,38,17.7,0,0,0
TX002218,P071,Golden Metals,799,1,367900.0,30,0,47,27.2,0,1,0
TX002219,P035,Sierra Materials,658,3,46600.0,60,1,66,9.9,0,1,0
TX002220,P109,Delta Trading,803,1,270700.0,30,1,40,24.1,0,1,0
TX002221,P045,Meridian Materials,678,4,92500.0,0,2,51,11.1,0,0,0
TX002222,P018,Marina Global,647,3,64900.0,60,1,58,15.1,0,0,0
TX002223,P009,Falcon Global,631,3,23500.0,30,1,51,8.7,0,0,0
TX002224,P039,Nordic Chemicals,466,4,119500.0,30,3,12,7.6,1,1,1
TX002225,P092,Falcon Metals,681,2,58100.0,0,2,47,16.0,0,1,0
TX002226,P113,Meridian Agro,589,3,46500.0,30,2,52,8.2,0,0,1
TX002227,P007,Cairo Grid Co,531,4,191900.0,60,3,19,0.9,0,0,1
TX002228,P003,Delta Materials,835,1,352700.0,0,2,41,20.2,0,0,0
TX002229,P067,Vega Materials,787,2,316400.0,60,0,51,22.0,0,1,0
TX002230,P120,Orient Chemicals,626,2,73900.0,30,0,50,12.9,0,0,0
TX002231,P115,Vega Trading,683,2,153400.0,30,1,20,7.3,0,0,0
TX002232,P066,Orient Energy,615,3,40000.0,0,1,54,5.6,0,1,1
TX002233,P096,Prime Materials,798,2,384500.0,30,0,50,23.6,0,1,0
TX002234,P078,Pacific Materials,834,1,404100.0,60,0,37,23.5,1,1,0
TX002235,P115,Vega Trading,698,2,165600.0,60,0,20,8.2,0,0,0
TX002236,P009,Falcon Global,622,3,45700.0,30,2,51,8.7,1,0,0
TX002237,P073,Vega Metals,688,2,140200.0,30,3,23,9.9,0,0,0
TX002238,P022,Sierra Metals,856,2,396000.0,30,1,46,21.6,1,0,0
TX002239,P045,Meridian Materials,669,4,55200.0,30,2,51,10.4,0,0,1
TX002240,P034,Union Trading,764,2,512300.0,30,1,54,18.5,1,0,0
TX002241,P106,Prime Industries,705,2,122400.0,0,2,20,8.3,0,1,0
TX002242,P096,Prime Materials,784,2,517000.0,60,0,50,22.1,0,0,0
TX002243,P092,Falcon Metals,679,2,43300.0,60,1,47,15.3,0,1,0
TX002244,P064,Zenith Chemicals,661,4,23100.0,90,1,44,7.4,0,0,1
TX002245,P120,Orient Chemicals,653,2,40300.0,90,1,50,13.1,0,0,0
TX002246,P120,Orient Chemicals,651,2,67100.0,30,0,50,13.6,0,1,1
TX002247,P075,Marina Industries,594,3,41600.0,30,1,49,11.7,0,0,0
TX002248,P001,Delta Power,699,2,103300.0,60,1,19,2.4,1,0,0
TX002249,P094,Union Chemicals,777,1,416900.0,60,0,48,16.3,1,0,0
TX002250,P116,Aurora Materials,673,3,44100.0,30,2,55,10.4,0,0,0
TX002251,P117,Falcon Energy,654,2,62800.0,0,1,50,8.0,0,1,0
TX002252,P034,Union Trading,740,2,283700.0,60,1,54,17.9,0,0,0
TX002253,P022,Sierra Metals,861,2,199700.0,60,3,46,21.4,0,1,0
TX002254,P026,Summit Materials,742,3,123600.0,30,0,31,9.2,0,1,0
TX002255,P113,Meridian Agro,599,3,41300.0,60,1,52,8.0,0,1,0
TX002256,P067,Vega Materials,777,2,295600.0,60,0,51,21.1,1,0,0
TX002257,P065,Crest Global,689,2,184300.0,60,2,15,13.4,1,0,0
TX002258,P042,Corona Power,731,3,135800.0,30,0,25,11.6,0,0,0
TX002259,P084,Meridian Metals,767,1,271200.0,30,0,45,23.4,0,0,1
TX002260,P034,Union Trading,751,2,429600.0,0,2,54,18.6,0,0,0
TX002261,P029,Atlas Global,441,5,156300.0,30,2,8,1.5,1,0,1
TX002262,P058,Zenith Logistics,728,3,181300.0,60,0,19,7.8,0,0,0
TX002263,P081,Vega Industries,513,4,62800.0,90,3,6,6.7,1,0,1
TX002264,P061,Harbor Metals,674,2,55300.0,60,2,58,15.1,0,1,0
TX002265,P005,Zenith Trading,611,3,53500.0,60,2,56,18.0,1,0,1
TX002266,P066,Orient Energy,619,3,52000.0,0,1,54,5.9,0,0,0
TX002267,P076,Nordic Materials,598,3,66900.0,90,1,58,11.8,1,1,0
TX002268,P061,Harbor Metals,653,2,30100.0,60,1,58,14.8,1,1,0
TX002269,P024,Zenith Energy,717,3,136600.0,60,0,16,8.1,0,0,0
TX002270,P092,Falcon Metals,677,2,42000.0,60,2,47,15.7,0,1,0
TX002271,P010,Delta Chemicals,674,3,45500.0,0,0,51,11.0,1,0,0
TX002272,P098,Marina Agro,658,3,43400.0,30,2,57,17.0,0,0,0
TX002273,P066,Orient Energy,619,3,53900.0,60,1,54,6.3,0,0,0
TX002274,P016,Aurora Energy,816,1,225000.0,30,1,45,27.2,1,0,0
TX002275,P045,Meridian Materials,675,4,118300.0,60,1,51,9.9,0,0,0
TX002276,P003,Delta Materials,827,1,245100.0,90,1,41,20.6,0,1,0
TX002277,P097,Marina Chemicals,780,2,559300.0,90,1,35,19.8,0,1,0
TX002278,P102,Falcon Power,753,1,290100.0,0,1,49,22.8,0,1,0
TX002279,P041,Falcon Industries,611,3,54600.0,30,1,63,6.5,0,1,1
TX002280,P108,Orient Power,708,3,23900.0,0,0,41,12.3,0,1,0
TX002281,P041,Falcon Industries,642,3,25000.0,30,1,63,6.1,0,0,0
TX002282,P066,Orient Energy,606,3,69300.0,30,1,54,6.0,0,0,1
TX002283,P037,Nordic Global,688,3,57000.0,0,1,45,13.6,0,0,0
TX002284,P003,Delta Materials,851,1,602000.0,30,1,41,20.1,0,0,0
TX002285,P072,Meridian Logistics,616,3,50700.0,0,1,51,8.3,0,0,0
TX002286,P065,Crest Global,702,2,92000.0,0,0,15,13.2,0,0,0
TX002287,P118,Pacific Chemicals,771,1,289800.0,30,1,44,27.1,1,0,0
TX002288,P066,Orient Energy,612,3,60000.0,30,2,54,6.2,0,1,1
TX002289,P012,Prime Power,642,2,28000.0,60,0,60,4.5,0,0,0
TX002290,P070,Crest Metals,815,1,437700.0,30,0,45,24.3,0,0,0
TX002291,P020,Corona Materials,683,3,81300.0,0,1,40,15.0,0,1,0
TX002292,P073,Vega Metals,693,2,341900.0,90,1,23,10.8,0,0,0
TX002293,P046,Vega Agro,636,4,43000.0,0,1,56,10.2,0,1,0
TX002294,P012,Prime Power,628,2,65100.0,60,0,60,5.6,0,0,0
TX002295,P115,Vega Trading,703,2,167900.0,90,0,20,8.6,0,1,0
TX002296,P035,Sierra Materials,683,3,41200.0,30,1,66,8.8,1,1,0
TX002297,P090,Falcon Agro,824,2,269000.0,30,0,36,20.6,0,1,0
TX002298,P056,Union Agro,709,2,122400.0,30,1,22,7.8,0,0,0
TX002299,P095,Meridian Trading,791,2,204400.0,0,1,44,20.6,0,0,0
TX002300,P062,Aurora Industries,682,3,161700.0,60,1,33,8.5,0,1,0
TX002301,P002,Corona Agro,698,3,112800.0,30,1,25,3.8,1,0,0
TX002302,P065,Crest Global,705,2,151300.0,30,0,15,13.5,1,0,0
TX002303,P041,Falcon Industries,621,3,33900.0,60,2,63,6.6,0,1,1
TX002304,P002,Corona Agro,690,3,250700.0,90,1,25,2.6,0,1,0
TX002305,P091,Nordic Trading,862,2,321100.0,90,0,45,20.6,0,0,0
TX002306,P084,Meridian Metals,765,1,168100.0,60,0,45,23.0,0,0,0
TX002307,P098,Marina Agro,659,3,32200.0,60,1,57,18.0,0,0,0
TX002308,P003,Delta Materials,829,1,477200.0,0,1,41,20.1,1,0,0
TX002309,P053,Summit Global,744,3,130000.0,60,0,14,10.5,0,0,0
TX002310,P036,Prime Trading,743,1,145300.0,90,1,40,23.3,0,1,0
TX002311,P016,Aurora Energy,811,1,276400.0,0,0,45,26.4,1,1,0
TX002312,P011,Corona Industries,683,3,156600.0,60,0,20,10.9,1,0,0
TX002313,P015,Crest Materials,762,1,316500.0,60,0,34,25.0,0,1,0
TX002314,P094,Union Chemicals,803,1,729000.0,60,0,48,16.5,1,1,0
TX002315,P048,Orient Metals,609,2,36800.0,60,1,45,11.5,0,0,0
TX002316,P035,Sierra Materials,668,3,31100.0,90,1,66,9.7,0,0,0
TX002317,P105,Prime Logistics,492,4,90500.0,60,3,12,3.5,0,0,1
TX002318,P112,Orient Materials,811,1,333400.0,30,0,45,24.1,0,0,1
TX002319,P095,Meridian Trading,819,2,317400.0,30,0,44,20.0,0,1,0
TX002320,P054,Golden Global,669,3,58700.0,0,3,58,16.8,0,0,1
TX002321,P003,Delta Materials,840,1,191300.0,90,1,41,20.9,0,1,0
TX002322,P079,Golden Agro,664,2,25600.0,60,0,54,13.1,1,1,0
TX002323,P064,Zenith Chemicals,628,4,41400.0,30,1,44,6.9,0,0,0
TX002324,P092,Falcon Metals,691,2,59100.0,90,1,47,15.7,0,0,1
TX002325,P041,Falcon Industries,656,3,39300.0,60,1,63,6.9,1,0,1
TX002326,P107,Prime Metals,803,2,199800.0,60,0,47,23.1,0,0,0
TX002327,P078,Pacific Materials,823,1,547700.0,30,0,37,22.9,0,0,0
TX002328,P119,Meridian Chemicals,674,1,178100.0,0,1,25,11.6,0,0,0
TX002329,P028,Pacific Global,626,2,53300.0,90,1,51,14.9,1,1,0
TX002330,P077,Corona Energy,806,2,566800.0,0,0,37,18.0,0,1,0
TX002331,P036,Prime Trading,754,1,149300.0,30,1,40,22.9,0,0,0
TX002332,P096,Prime Materials,773,2,516400.0,0,0,50,23.8,1,0,0
TX002333,P081,Vega Industries,490,4,90200.0,60,2,6,5.7,0,1,1
TX002334,P088,Falcon Trading,618,3,108800.0,60,1,43,12.0,0,1,0
TX002335,P084,Meridian Metals,750,1,286400.0,60,0,45,22.3,0,0,0
TX002336,P100,Nordic Agro,673,3,182700.0,30,0,14,11.8,0,1,0
TX002337,P095,Meridian Trading,801,2,255400.0,90,0,44,20.8,0,1,0
TX002338,P091,Nordic Trading,879,2,227100.0,0,0,45,19.9,0,0,0
TX002339,P022,Sierra Metals,865,2,261100.0,0,1,46,21.5,0,1,0
TX002340,P116,Aurora Materials,628,3,31300.0,0,2,55,10.6,0,1,0
TX002341,P018,Marina Global,651,3,53500.0,0,1,58,15.4,1,1,0
TX002342,P064,Zenith Chemicals,669,4,24100.0,90,1,44,6.9,1,0,0
TX002343,P079,Golden Agro,658,2,41400.0,60,0,54,12.9,0,1,0
TX002344,P098,Marina Agro,660,3,29700.0,0,1,57,17.9,0,0,0
TX002345,P051,Union Energy,691,3,85100.0,60,1,51,10.7,1,1,0
TX002346,P005,Zenith Trading,615,3,40200.0,30,1,56,17.2,0,0,0
TX002347,P015,Crest Materials,782,1,360500.0,60,0,34,24.0,0,0,0
TX002348,P048,Orient Metals,617,2,36700.0,30,2,45,11.7,1,1,0
TX002349,P116,Aurora Materials,644,3,33300.0,30,3,55,10.2,0,0,1
TX002350,P070,Crest Metals,829,1,668200.0,60,0,45,23.7,0,0,0
TX002351,P116,Aurora Materials,672,3,38200.0,0,3,55,10.5,1,0,0
TX002352,P059,Falcon Materials,668,2,162500.0,90,3,21,9.7,0,0,0
TX002353,P066,Orient Energy,628,3,47800.0,30,2,54,5.6,1,1,0
TX002354,P029,Atlas Global,432,5,400200.0,30,2,8,0.6,0,1,1
TX002355,P007,Cairo Grid Co,492,4,194000.0,0,3,19,1.1,0,0,1
TX002356,P118,Pacific Chemicals,763,1,361300.0,0,0,44,26.0,1,0,0
TX002357,P046,Vega Agro,617,4,63900.0,0,0,56,10.0,0,0,0
TX002358,P012,Prime Power,624,2,53800.0,60,0,60,5.0,0,1,1
TX002359,P075,Marina Industries,610,3,27500.0,30,2,49,12.6,0,0,0
TX002360,P090,Falcon Agro,839,2,323000.0,60,1,36,20.0,0,0,0
TX002361,P067,Vega Materials,788,2,424000.0,30,0,51,21.7,0,0,0
TX002362,P078,Pacific Materials,809,1,374400.0,30,1,37,23.5,1,0,0
TX002363,P028,Pacific Global,635,2,89400.0,90,3,51,15.2,0,0,1
TX002364,P064,Zenith Chemicals,645,4,67100.0,90,1,44,7.8,0,0,0
TX002365,P035,Sierra Materials,649,3,36700.0,90,1,66,10.1,0,0,0
TX002366,P012,Prime Power,645,2,46500.0,30,0,60,4.7,0,1,0
TX002367,P097,Marina Chemicals,816,2,361800.0,0,3,35,18.8,1,1,0
TX002368,P050,Crest Chemicals,681,2,128800.0,30,1,14,2.7,0,1,0
TX002369,P079,Golden Agro,686,2,29100.0,60,0,54,12.7,1,0,0
TX002370,P075,Marina Industries,584,3,26500.0,0,1,49,13.1,0,1,0
TX002371,P113,Meridian Agro,594,3,69800.0,90,1,52,8.8,0,0,1
TX002372,P120,Orient Chemicals,633,2,65000.0,30,0,50,12.0,0,0,0
TX002373,P048,Orient Metals,637,2,34500.0,90,1,45,12.5,0,0,1
TX002374,P055,Delta Energy,678,3,19600.0,30,2,53,10.5,0,1,0
TX002375,P066,Orient Energy,635,3,48000.0,0,1,54,5.6,0,1,0
TX002376,P051,Union Energy,682,3,68400.0,30,0,51,11.1,0,0,0
